영화 ID,제목,원제,개봉일,줄거리,장르,국가,제작사,포스터 URL,러닝타임,평점,투표수,인기도,감독,주연
957526,유실,유실,2022-04-29,"특수 청소업체에서 일하고 있는 용혁과 경현은 어느 으슥한 외딴집으로 파견을 나간다. 용혁은 청소를 하던 중 구석에서 큰 가방을 하나 발견한다. 그 안에는 엄청난 양의 수표 다발이 들어 있고, 용혁은 그것을 보며 자신이 막연하게 꿈꾸던 탁 트인 벌판 위의 집을 떠올린다.",,South Korea,,https://image.tmdb.org/t/p/w500/iP2bVLbK5ZeVou1AcwbqlNhju7m.jpg,26,0.0,0,0.0,Yoon Hyo-jin,
957525,동창회,동창회,2022-04-29,매일 똑같은 일상을 반복하는 70대 노인 종선은 산책을 하거나 인터넷 바둑을 두는 게 일과의 전부다. 그러던 어느 날 옛 친구에게서 만나자는 전화가 걸려오는데…. 종선은 내일 만남을 위해 집을 나선다. 종선은 어디로 가는 걸까?,,South Korea,,https://image.tmdb.org/t/p/w500/3smcY8zXiQwrRlMN8BAOEcxrJGv.jpg,20,0.0,0,0.0143,Kim Go-eun,
957524,Mercy Killing,Mercy Killing,2022-04-29,"범법 도시 속, 할머니는 안락사 약을 마시려 한다.",드라마,South Korea,,https://image.tmdb.org/t/p/w500/7ULNVeMgUDkFiQXsF7VNLGODPuu.jpg,11,0.0,0,0.0968,Kim Eun-seong,"변중희, 박가영"
957523,좋은 친구들,좋은 친구들,2022-04-29,"한국에 온 지 짧게는 3년, 길게는 20년 이상인 아시아 결혼 이주여성들의 삶은 때로는 인종차별적인 시선으로, 때로는 한국 여성의 삶과 동일한 차별 속에서 녹록지 않다. 생일을 맞이한 친구와 더불어 바닷가로 여행을 떠나며 하루 전, 한 달 전, 10년 전, 30년 전의 짧은 일상을 떠올리며 서로의 이야기를 껴안는 감동적인 서사.",,South Korea,,,14,0.0,0,0.0585,여균동,
957521,몽키숄더,몽키숄더,2022-04-29,"꿈을 잠시 접어두고 영상 프리랜서로 일하고 있는 세영은 초등학교 교사가 된 친구 근호의 이사를 돕기 위해 강원도로 향한다. 그곳에서 서핑만 하며 살고 있는 가영과 혜나를 만나 삶에 대한 회의에 빠진다. 세영은 다시 꿈을 좇아야 할지, 현실에 타협한 채 살아가야 할지 잘 모르겠다.",,,,https://image.tmdb.org/t/p/w500/vc8LyKb0FaiBuFWb6s43DrUr8IK.jpg,37,0.0,0,0.0071,Hwang Tae-sung,
957520,매일의 기도,매일의 기도,2022-04-29,살아가는 일과 용기에 관한 이야기.,,South Korea,,https://image.tmdb.org/t/p/w500/q5Buazp2WIdfRe1smxspls61mFj.jpg,19,0.0,0,0.0143,Kim Kyu-min,
957519,한밤중 은하수 푸른빛,한밤중 은하수 푸른빛,2022-04-29,AI는 한심한 주인이 짝사랑하는 여자로부터 메시지 답장을 받는 데에 성공한다.,,South Korea,,https://image.tmdb.org/t/p/w500/oTAI0ubmfu9Zd3exmSPV1Jf3DOe.jpg,12,0.0,0,0.042,Shin Ki-hun,
957330,소진된 인간,소진된 인간,2022-04-29,"군인 형상을 한 네 개의 인형이 사뮈엘 베케트의 「쿼드 Quad」(1981)에서 따온 움직임으로 걷는다. 들뢰즈의 「쿼드」에 관한 분석 『소진된 인간』(1995)을 시각적으로 재해석한 이 영화는 스톱모션 애니메이션을 통해 ‘가능성의 소진’을 탐구한다. 인형들, 그리고 인쇄된 인형들의 이미지는 천천히 붕괴되고, 반복의 잔여물로서 새로운 가능성을 상상한다.",애니메이션,"South Korea, United States of America",,https://image.tmdb.org/t/p/w500/9iKpuCtdBWLeMGyVjrqqamgEHDd.jpg,7,0.0,0,0.0214,Justin Jinsoo Kim,Heehyun Choi
957327,아빠는 외계인,아빠는 외계인,2022-04-29,외계인 아빠가 찾아온다.,"코미디, 로맨스",South Korea,Rainydays Pictures,https://image.tmdb.org/t/p/w500/2gIdEWXcMVtD0t1thjN2c6TA2Qi.jpg,28,0.0,0,0.5176,Park Ju-hee,"박준면, 노재원, 문유강, Ha Jun-ho"
957323,문제없어요♪,문제없어요♪,2022-04-29,예지의 소화 불량 고백하기.,로맨스,South Korea,Film Dabin,https://image.tmdb.org/t/p/w500/hV41PbwUEzyOf5LHf8tllIdbLyG.jpg,15,0.0,0,0.2355,Goh Gainsoo,"Kim Ye-ji, Kim Hwi-gyu"
957321,새벽 두시에 불을 붙여,새벽 두시에 불을 붙여,2022-04-29,1995년 화원여자기술학원. 서리는 이곳에서 있었던 화재 사건과 유림에 대해 이야기한다. 그토록 불을 두려워했지만 기어코 불을 보고자 했던 소녀에 대해.,드라마,South Korea,Central Park Films,https://image.tmdb.org/t/p/w500/bnmdIFpTBezjmGpS6pGBayJjeta.jpg,19,0.0,0,0.2045,Yoo Jong-seok,"Jo Eun-hyung, Han Sung-min"
957319,트랜짓,트랜짓,2022-04-29,시작 단계의 아역배우 백호와 오랜만에 현장에 복귀한 트랜스젠더 조명기사 미호. 둘은 어쩐지 현장의 구석 어딘가에서 자꾸만 마주친다.,,South Korea,,,28,0.0,0,0.1428,문혜인,"우지현, 김규나, 변중희"
957289,29번째 호흡,29번째 호흡,2022-04-29,"아희는 처음부터 좀비를 연기하려던 건 아니었다. 그저 새로운 도전이었고 자신의 연기 스펙트럼을 넓히고 싶었을 뿐이다. 그러나 시간이 흐를수록 좀비로만 쓰임을 당하고, 다신 좀비를 안 하겠다 다짐하지만 결국 다시 좀비로 현장을 향하게 되는데…. 이미 지칠 대로 지친 아희는 슛이 들어가자 알 수 없는 행동으로 이제껏 쌓은 자신의 감정을 모두 분출해내고 만다.",드라마,South Korea,,https://image.tmdb.org/t/p/w500/3oAqDBsaOC6REyZJEybYUx9SJqk.jpg,27,4.0,1,0.1522,Kook Joong-yi,"Jeon Ah-hee, Han Sung-soo, Song Ji-hyuk"
957266,머드피쉬,머드피쉬,2022-04-29,"미국에서 7년을 보내고 부모와 함께 귀국한 솔. 엄마와 함께 고모 집에서 얹혀살고 있다. 한밤중에 집을 돌아다니는 솔, 어항 속 금붕어를 발견하고는 어린 마음에 손을 집어넣어 보는데….",,South Korea,,,24,0.0,0,0.0,Daniel Lee,
957264,차가운 새들의 세계,차가운 새들의 세계,2022-04-29,"어느 정오의 일이다. 시계는 정오를 넘겼다. 여기, 희조가 있다.",,South Korea,,https://image.tmdb.org/t/p/w500/eRkCMBO5ZkZxxJsWxIeEOwmQLPq.jpg,26,0.0,0,0.0214,Kang Ye-eun,
957248,트레이드,트레이드,2022-04-29,"무한한 경쟁 저 너머 위로 올라가고픈 도경과 이미 한참 전에 밀려난 병태. 서글픈 청춘, 도경은 임용고시 공부와 편의점 알바를 병행한다. 한편 병태는 노모를 부양할 돈이 없어 쩔쩔맨다. 병태가 간신히 돈을 구할 방법을 마련할 찰나, 도경에 의해 물거품이 되고 마는데. 한밤의 편의점, 서로를 끌어내리기 전까지 그들은 이곳을 벗어날 수 없다.","코미디, 드라마",South Korea,,https://image.tmdb.org/t/p/w500/Ah9oWxBwftnYnoWkfPuRDVkr6KV.jpg,29,2.0,1,0.1231,Kim Min-ju,"Shim Hae-in, Song Jae-ryong"
957235,어떤 곳을 중심으로 하여 가까운 곳,어떤 곳을 중심으로 하여 가까운 곳,2022-04-29,"네가 살던 동네에 갔는데, 정말 좋더라.",다큐멘터리,South Korea,,https://image.tmdb.org/t/p/w500/A6ixsasp0FWrqbUDoa3UgYdKcjg.jpg,18,0.0,0,0.0,Jang Yun-mi,
956765,몬티 쥬베이의 삶과 죽음,몬티 쥬베이의 삶과 죽음,2022-04-29,"완수의 아내는 몬티 쥬베이라는 폴리네시아 남자와 함께 일본으로 가서 사업을 시작한다. 한국에 남아 있는 완수는 믿음, 소망, 사랑을 갖고 아내를 기다린다. 그런데 아내는 왠지 한국으로 돌아오고 싶지 않은 것 같다.",코미디,South Korea,,https://image.tmdb.org/t/p/w500/8efor5iO7CoB6gFX7AsiqA7Ge68.jpg,30,0.0,0,0.7527,Kim Jung-min,"봉태규, 금해나, 박노식, 강말금"
956758,나의 사람아,나의 사람아,2022-04-29,각박한 이 세상에 실낱같은 감동을 주는 메시지. 왠지 가슴 먹먹해지는 네 가지 에피소드를 엮어 나도 모르게 눈가에 고이는 눈물로 마음이 따뜻해지는 영화.,,South Korea,,,147,0.0,0,0.5921,Park Young-hoon,"방은진, 오지호, 박준규, 서준영"
956750,접몽,접몽,2022-04-29,시나리오 작가인 경주와 학원 강사인 민재는 5년 차 부부다. 경주는 한 쌍의 접시 중 한 개가 보이지 않자 민재에게 혹시 깨뜨리고 몰래 버린 것은 아니냐고 재차 추궁한다. 민재는 그 한 쌍의 접시가 애초에 한 개였던 것은 아니냐고 반문한다.,드라마,South Korea,,https://image.tmdb.org/t/p/w500/6pfArljcbsM8H9hoJHV6hrPh4dO.jpg,25,0.0,0,0.5704,Eugene Mok,"김신록, 전석찬"
956748,힘찬이는 자라서,힘찬이는 자라서,2022-04-29,"정희는 고등학교 때부터 친구였던 소연의 집에 집들이를 간다. 늦게 도착하는 또 다른 친구 보영을 기다리면서 정희와 소연, 소연의 남편 강석은 정희가 쓰고 있는 시나리오에 대해 이야기를 나누다 설전을 벌이게 된다.",,South Korea,,https://image.tmdb.org/t/p/w500/wBFw41Vv7XZ6apj4UWkgV8HpMT0.jpg,34,0.0,0,0.41,Kim Eun-hee,"손수현, 안소요, 노재원, Song Jung Hee"
956745,주인들,주인들,2022-04-29,"각자의 애인과 이별을 한 지 얼마 되지 않은 두 친구가 있다. 두 사람은 서울의 한 숲을 산책하던 중 벤치에 놓인 가방을 발견한다. 얼마 뒤, 두 친구는 강원도로 점을 보러 떠난다. 그런데 갑자기 누군가 나타나 그 가방이 자신의 것이라며 소리친다.",드라마,South Korea,,https://image.tmdb.org/t/p/w500/spvnP67t1JodXbcxVinHTxIn2Dl.jpg,20,0.0,0,0.3001,Jo Hee-young,"공민정, Kim So-ryeong, 정회린"
953536,이창동: 아이러니의 예술,이창동: 아이러니의 예술,2022-04-29,"한국을 대표하는 시네아스트 이창동을 그의 영화와 글을 통해 소개한다. 극적 아이러니란 본질을 중심으로 그에게 접근하는 시간 여행이기도 하다. 박하사탕에서 영감을 받아, 현재에서 출발해 작가 시기를 거쳐 어린 시절까지, 그의 예술적 근원을 향해 시간을 거슬러 올라간다. 그의 영화에 출연했던 배우들과 오정미 작가가 감독과의 협업을 회상하는 동시에 각 촬영지의 현재를 살펴보는 과정을 통해 위대하고 비범한 예술가의 시작을 밝힐 것이다.",다큐멘터리,"South Korea, France",,https://image.tmdb.org/t/p/w500/zKYZS3wBUiGwsKGqk98vSIpQEoo.jpg,100,7.5,2,1.1267,Alain Mazars,"이창동, 유아인, 이다윗, 전도연"
974504,매력적인 큰엄마,매력적인 큰엄마,2022-04-30,방학을 맞아 큰 아버지 집에 머물게 된 대학생 명근. 큰 아버지는 젊고 매력적인 여자와 재혼을 했다.,,,,,0,0.0,0,0.0362,,
957529,아침의 빛,아침의 빛,2022-04-30,연인 상황극을 하며 원나잇을 한 요미와 훈. 요미는 훈에게 전화번호를 줄 테니 예비 부부인 척해달라고 제안하며 남의 집을 구경하자고 한다. 그리하여 가게 된 집엔 실제 부부가 살고 있고 이들의 갈등에 요미와 훈도 같이 얽히게 된다. 자신이 보고 싶었던 것과 다른 상황들이 연속되자 주인공 요미는 결국 집 밖으로 뛰쳐나온다.,,South Korea,,https://image.tmdb.org/t/p/w500/b4LsEmPlGz3CwoUy0sDvIHbQPhV.jpg,28,0.0,0,0.242,Jung In,Kimchoi Yong-joon
957528,마음에 들다,마음에 들다,2022-04-30,"오늘 학교에 가지 않은 고등학생 은하는 이모네 집에 들렀다가 이모에게 걸려온 엄마의 전화 통화를 듣게 된다. 엄마는 요새 은하가 꼴 보기 싫다는 얘길 하는데, 은하는 엄마의 마음에 들고 싶다.",드라마,South Korea,,https://image.tmdb.org/t/p/w500/m8qBWT1wrlHyNgERDztcoDsrZqw.jpg,23,0.0,0,0.1922,Kang Jee-iee,"장해금, 배영란"
957527,꼬마이모,꼬마이모,2022-04-30,"집안의 골칫거리 ‘꼬마이모’ 지란과 그런 이모를 세상에서 제일 멋지다고 말하는 열두 살 조카 소영의 찌릿찌릿한 ‘가슴’ 성장 이야기. 코로나19와 함께 찾아온 무더운 여름. 엄마 지숙이 운영하는 식당에는 손님이 뚝 끊기고, 꼬마이모 지란은 몇 달간 준비하던 공연이 취소된다. 가족들이 각자의 고민으로 바쁜 와중에도 소영의 가슴은 몽우리를 맺고 성장한다.",,South Korea,,https://image.tmdb.org/t/p/w500/kpyxCY4zTYc16aFAxaFSQjP0A3q.jpg,28,7.0,1,0.0143,An Sun-you,
957313,현수막,현수막,2022-04-30,"사라진 언니가 15년 만에 돌아온다. 동생 지호는 언니, 엄마와 함께 서울 곳곳에 걸려 있는 언니의 실종 현수막을 수거하러 다닌다.",,South Korea,,,25,0.0,0,0.0193,Yoon Hae-sung,
957310,오 즐거운 나의 집,오 즐거운 나의 집,2022-04-30,"고향으로부터 도망쳐 온 서울에서의 생활을 처분하는 아이들. 임신 중지를 앞두고, 엄마와 집이 있는 속초로 향한다.",,South Korea,,,37,0.0,0,0.2053,Lee Hae-ji,"이연, 나애진, 오민애"
957307,야행성,야행성,2022-04-30,"열여덟 해원은 엄마를 외롭게 하는 아빠가 밉다. 같은 아파트에 사는 하영은 유일한 가족이던 아빠마저 죽은 후에 혼자 남게 되는데. 모두가 잠든 야심한 밤, 해원과 하영은 철없는 어른들을 향한 복수를 시작한다.",드라마,South Korea,,https://image.tmdb.org/t/p/w500/z2RkfhsVgNOJlVvL6FJ8zJI9DuU.jpg,26,0.0,0,0.1081,Park Ji-su,"Seok Chan, Lee Kyung Min, Min Hyo-kyung"
957302,낙마주의,낙마주의,2022-04-30,"주영과 연우가 3년간의 연애를 끝낸다. 인공 폭포 앞에서 만난 둘은 서로의 물건을 교환하고, 폭포의 시작점을 확인하겠다며 산을 오른다. 그들은 화내고 물건을 던지다가 또 화해하고 대화하면서 산을 오른다. 정상에 도착한 연우는 주영에게 제안한다. 내가 목말을 태워줄 테니, 너는 폭포가 어떻게 생겼는지 말해달라고.",,South Korea,,,26,0.0,0,0.052,Haam Yuni,
957301,심장의 벌레,심장의 벌레,2022-04-30,"미숙과 준기는 더 이상 같이 사는 부부가 아니지만, 준기는 매년 한 번씩 미숙의 집에 밥을 먹으러 온다. 올해도 빈둥빈둥 종일 소파에 누워 음식을 기다리던 준기는 딸 은영이 집에 도착하자 미숙에게 산책을 나가자고 제안한다. 미숙은 마지못해 산책을 따라나서는데, 산책길에 미숙은 준기에게 그동안 숨겨왔던 어려운 고백을 하게 된다.",로맨스,South Korea,,,24,0.0,0,0.0071,Han Won-young,
957297,유빈과 건,유빈과 건,2022-04-30,"물이 흐르지 않는 계곡 깊숙한 곳에 유빈과 건, 두 아이가 있다. 서로가 서로에게 유일한 두 친구. 그들에게 건천은 최고의 집이자 놀이터이나 그 마음을 알아주는 사람은 아무도 없다.",드라마,South Korea,,https://image.tmdb.org/t/p/w500/sM8DYZGUoDn8Iam3Im04PSgBdob.jpg,26,0.0,0,0.1812,Kang Ji-hyo,
957293,분더카머 10.0,분더카머 10.0,2022-04-30,미래의 한 가상 도시. 보다 안정적이고 빠른 자율주행 서비스를 제공하기 위해 만들어진 운영 체제 ‘분더카머 10.0(Wunderkammer 10.0)’은 지도 데이터를 크롤링해 스스로 학습한다. 특정 타임라인 내의 데이터에만 한정적으로 접근할 수밖에 없는 한계를 맞닥뜨린 분더카머는 인터넷에서 오래전 만료된 여행 블로그를 발견한다.,SF,"Netherlands, South Korea",,https://image.tmdb.org/t/p/w500/1aCwnLo4yH3CtskJDqERwPKqelx.jpg,31,0.0,0,0.0261,Ki Yelim,
957261,소문의 진원지,소문의 진원지,2022-04-30,"평범한 일상 속에서 북한산이 지진을 일으키며 자라난다. 조금씩 아주 조금씩, 환상 세계와 현실 세계의 경계에 미세한 균열이 나타나자 누군가는 눈에 보이지 않던 세계의 존재를 눈치채기 시작한다.",애니메이션,South Korea,Lithium Studios,https://image.tmdb.org/t/p/w500/27o7r8QlIaJ7Gh2Rj0JQbJOJvJM.jpg,11,0.0,0,0.065,Hahm Hee-yoon,
957257,겹겹이 여름,겹겹이 여름,2022-04-30,"여름날, 헤어진 연인이 우연히 마주친다. 이들의 우연한 만남은 둘 간의 10년의 세월을 거쳐 세 번의 각기 다른 여름날로 이어진다.",로맨스,South Korea,Korea National University of Arts,https://image.tmdb.org/t/p/w500/wwB8S94NCyFueJX2WJJr2abKl7M.jpg,34,0.0,0,0.1199,Paek Si-won,"김우겸, Lee Noah"
957256,그렇고 그런 사이,그렇고 그런 사이,2022-04-30,"선지는 새언니가 된 친구 진희와 제사상에 올릴 전을 부친다. 분명 결혼 전까진 쿨한 친구였는데, 오늘따라 진희가 엄마 영순을 대하는 태도가 불편하다.",코미디,South Korea,"Korean Film Council, Central Park Films",https://image.tmdb.org/t/p/w500/yywsJtMNOaZGEYrW6tlnEzqVaOb.jpg,30,0.0,0,0.6141,Kim In-hye,"Joo Ga-young, Kim Gang-hui, 오민애, Shin Beom-cheol"
957251,한낮의 침입자,한낮의 침입자,2022-04-30,딸에게 남자친구가 생겼다. 조급해진 영희는 자신이 집을 비우는 시간 동안 딸과 남자친구가 잠자리를 갖는 꿈을 꾸게 된다.,미스터리,South Korea,,,26,0.0,0,0.0143,Kim Jin-hyeong,
956790,그대라는기억 연숙씨,그대라는기억 연숙씨,2022-04-30,"알츠하이머 치매라는 진단을 받고 차츰 병이 악화되는 아내 연숙씨, 기억은 사라지고 말을 잊기 시작했으며 음식을 먹으면 씹어야 한다는 사실조차 잊혀진 그녀의 시간은 거꾸로 흘러가고 있다. 그녀의 곁을 지킨 사람은 남편 규홍씨, 모든 걸 다 잊어도 유일하게 아내가 기억하는 사람은 남편뿐. 하루를 온전히 아내를 위해 보내는 남편은 어느 날 시한부 선고를 받는다. 13년을 자신보다 아내가 먼저였던 남편. 아내는 기억을 잃어가고, 남편은 기운을 잃어간다.  하나뿐인 딸은, 충격으로 아버지의 상태가 급격히 나빠질까 고민한다. 이 사실을 어떻게 전해야 할까? 자신이 암이라는 사실을 알게 된다면 남편은 어떤 결정을 내리게 될까?",다큐멘터리,South Korea,Dreamfact Entertainment,https://image.tmdb.org/t/p/w500/u4shu6f1sVwOuIaTrXHJuLNzVXj.jpg,79,0.0,0,0.0193,Sim Mi-hee,"Kyu Hong Lee, Lee Yeon-sook"
956773,평양랭면,평양랭면,2022-04-30,옥류관 수석 주방장 철중은 남한에 동생을 둔 이산가족이다. 이번 생에 다시 만나기는 틀렸다고 생각했지만 2018년 남북정상회담에서 남측이 요청한 평양냉면을 직접 만들기 위해 파견된다. 때마침 동생도 남측 수행원으로 참석한다는 걸 알게 된 철중은 동생이 꿈에도 잊지 못하는 어머니의 맛이 담긴 평양냉면을 만들어주기 위해 노구를 이끌고 판문점으로 향한다.,,South Korea,,https://image.tmdb.org/t/p/w500/wGWxueGdwIuZvimagJTDmL6S4ij.jpg,26,0.0,0,0.9263,Yoon Ju-hun,"백일섭, 이유비"
